lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
8.47747E+13,2022,Olofsson-Fleury,SEA,pairing,5on5,2,1315,6,0.27,0.43,0.44,10.68,0.64,0.74,2.59,0.35,6.79,4.88,0.62,0.64,0.62,13,3,4,20,0,0,0,7,0,6,3,13,16,3,6,10,18,3,1,14,2,0,0.43,0.22,0,0,0,0,18.76,16,15.41,0,0.15,0,0,0.8,0.79,0.76,14.21,1.77,1.08,3.64,0.51,7.69,5.32,1.68,1.78,1.69,16,4,7,27,1,3,0,3,1,7,5,15,19,2,4,10,11,3,5,12,7,1,0.39,0.92,0.46,0,1,0,28.62,20,20.8,3,0.23,0.79,0.79,1.21,1.22,1.21
8.47167E+20,2022,Drury-Stastny-Noesen,CAR,line,5on5,5,1100,36,0.56,0.62,0.69,12.27,1.01,0.96,2.75,0.41,7.57,5.28,0.97,1.08,1.03,10,8,8,26,1,1,0,0,0,12,4,9,17,2,4,15,2,2,1,14,4,0,0.43,0.58,0,1,0,0,28.53,18,19.66,1,0.2,0.14,0.14,1.08,1.14,1.1,6,0.8,0.48,1.24,0.19,3.2,2.09,0.78,0.73,0.72,5,3,8,16,0,1,0,1,0,5,1,5,8,2,4,10,8,0,1,4,3,1,0.14,0.37,0.29,0,0,0,14.66,8,7.25,1,0.1,0.29,0.29,0.61,0.55,0.53
8.47794E+20,2022,Fiala-Lizotte-Anderson-Dolan,LAK,line,5on5,12,4191,75,0.45,0.46,0.47,35.56,3.34,2.26,8.82,1.13,18.6,13.86,3.25,3.55,3.45,39,9,13,61,4,3,1,6,1,20,14,35,44,3,6,35,18,5,9,35,9,4,1.15,1.19,1,2,1,1,63.64,48,50.28,6,0.47,0.79,0.79,3.02,3.18,3.17,39.52,4.06,2.87,10.08,1.34,21.29,14.36,3.83,3.86,3.64,32,22,17,71,6,4,2,9,1,13,21,26,48,2,4,33,40,14,12,37,12,5,0.97,1.64,1.45,2,3,1,69.14,54,52.46,4,0.6,1.12,1.12,3.54,3.39,3.35
8.47458E+13,2022,Megna-Karlsson,SJS,pairing,5on5,47,40059,71,0.54,0.57,0.56,376.17,35.08,26.29,89.86,12.69,213.14,150.94,33.74,35.19,33.84,384,144,197,725,44,37,9,84,10,176,177,340,484,34,86,396,264,94,104,387,104,37,12.7,12.65,9.72,18,16,10,722.04,528,526.08,52,5.45,7.29,7.29,33.24,33.28,32.71,295.54,29.48,21.13,68.68,9.73,160.48,117.5,28.07,29.73,28.31,296,111,135,542,31,31,3,74,12,113,146,265,376,35,88,361,240,99,97,282,94,31,9.17,11.93,8.38,13,14,4,546.85,407,410.52,46,4.42,6.63,6.63,27.26,27.52,27.04
8.4736E+20,2022,Johnson-Toews-Raddysh,CHI,line,5on5,12,6156,38,0.42,0.47,0.49,41.54,2.82,2.58,10.87,1.39,22.68,16.67,2.78,2.71,2.67,39,18,27,84,4,1,0,10,0,21,21,35,53,7,14,71,50,16,22,45,10,2,1.21,1.17,0.43,3,1,0,80.73,57,55.13,14,0.54,0.23,0.23,3.13,3.01,2.98,43.44,3.83,2.78,9.95,1.32,23.83,17.29,3.76,3.88,3.81,37,22,37,96,4,1,0,5,2,24,23,33,55,4,8,48,25,11,10,44,10,5,1.29,1.03,1.52,2,1,1,98.14,59,60.27,6,0.57,0.32,0.32,4.08,4.15,4.08
8.47583E+13,2022,Hakanp-Miller,DAL,pairing,5on5,18,713,163,0.24,0.33,0.35,4.24,0.26,0.26,1.15,0.12,2.41,1.8,0.26,0.27,0.27,5,1,1,7,1,0,0,0,0,1,4,4,5,3,9,0,3,1,2,5,1,0,0.15,0.11,0,1,0,0,7.71,6,6.31,1,0.05,0,0,0.31,0.33,0.33,8.53,0.81,0.49,2.03,0.24,3.89,3.54,0.8,0.8,0.79,8,3,3,14,1,1,1,0,0,4,5,7,10,1,5,0,6,3,2,7,3,1,0.13,0.43,0.24,0,1,0,13.39,11,10.65,1,0.1,0.15,0.15,0.76,0.74,0.74
8.47524E+20,2022,Deslauriers-Frost-Laczynski,PHI,line,5on5,7,1447,86,0.44,0.41,0.38,6.34,0.44,0.45,1.3,0.17,3.74,2.9,0.43,0.44,0.43,5,4,4,13,0,0,0,2,0,1,6,5,9,2,7,8,21,3,5,7,2,0,0.23,0.2,0,0,0,0,12.91,9,8.98,4,0.09,0,0,0.53,0.53,0.51,10.27,0.56,0.66,2.61,0.35,6.28,4.53,0.55,0.56,0.55,10,5,4,19,0,0,0,4,1,6,4,10,15,1,5,11,15,0,1,12,3,0,0.26,0.3,0,0,0,0,18.84,15,15.13,1,0.13,0,0,0.69,0.69,0.68
8.47644E+20,2022,Saad-Thomas-Kyrou,STL,line,5on5,19,4527,215,0.45,0.58,0.58,44.01,2.81,2.62,11.06,1.41,24.72,19.38,2.79,2.74,2.72,49,13,17,79,3,1,0,7,4,14,33,46,59,4,8,44,10,27,9,50,11,1,1.28,1.24,0.29,2,1,0,76.99,62,60.39,2,0.54,0.29,0.29,3.07,2.99,2.97,32.01,3.47,2.17,7.81,1.06,16.87,12.63,3.21,3.62,3.35,32,12,14,58,5,6,3,5,0,13,15,27,39,3,6,30,13,16,8,29,11,4,0.98,1.43,1.07,1,3,1,59.76,44,45.7,4,0.45,1.22,1.22,2.7,2.79,2.72
8.47517E+20,2022,Kane-Draisaitl-Mcdavid,EDM,line,5on5,25,3643,235,0.55,0.54,0.52,38.39,3.42,2.41,9.67,1.24,20.78,15.48,3.33,3.33,3.25,39,14,14,67,1,3,0,10,1,19,19,38,52,8,16,31,37,9,15,41,8,4,1.47,0.92,1.03,0,1,0,65.98,53,51.59,4,0.5,0.58,0.58,3.33,3.26,3.2,35.58,2.82,2.05,8.75,1.18,19,15.21,2.78,2.86,2.82,42,7,9,58,3,3,0,7,0,13,23,39,46,7,14,36,24,12,18,37,10,2,1.09,1.07,0.66,1,2,0,59.34,49,50.47,9,0.42,0.7,0.7,2.54,2.61,2.58
8.47793E+20,2022,Mcdavid-Draisaitl-Yamamoto,EDM,line,5on5,12,1794,108,0.55,0.67,0.62,22.67,1.96,1.4,5.62,0.71,12.04,9.27,1.92,1.94,1.9,26,5,10,41,1,2,0,7,1,9,11,25,30,3,9,19,6,2,4,25,4,2,0.84,0.48,0.64,1,0,0,39.26,31,29.55,2,0.29,0.64,0.64,1.62,1.57,1.54,14.44,1.58,0.98,3.36,0.51,7.15,5.43,1.52,1.62,1.56,17,2,1,20,1,2,0,3,1,6,6,16,18,1,5,18,9,4,6,15,2,2,0.51,0.24,0.83,0,1,0,20.81,19,19.86,5,0.2,0.83,0.83,0.95,1,1
8.47576E+13,2022,Benoit-Fowler,ANA,pairing,5on5,39,8621,305,0.31,0.39,0.39,65.25,3.72,3.85,16.37,2.16,36.56,28.33,3.64,3.62,3.54,63,28,24,115,4,5,0,13,2,32,35,59,87,16,32,64,38,10,20,81,9,1,2.33,1.18,0.21,0,3,1,109.85,91,87.04,10,0.78,0.4,0.4,4.1,4,3.92,99.31,8.4,6.94,24.22,3.42,56.95,41.07,8.11,8.7,8.41,114,27,39,180,8,12,1,24,2,44,51,106,133,13,26,79,34,14,23,106,29,6,3.1,3.77,1.52,3,3,2,187.21,141,146.51,9,1.43,1.77,1.77,8.06,8.32,8.18
8.47534E+20,2022,Mantha-Dowd-Aube-Kubel,WSH,line,5on5,8,720,91,0.53,0.46,0.55,7.56,0.72,0.55,1.69,0.25,4.62,3.17,0.71,0.71,0.69,4,7,2,13,0,1,0,2,0,3,5,4,11,1,2,2,9,1,1,9,1,1,0.35,0.16,0.21,0,0,0,12.52,11,10.54,1,0.11,0.21,0.21,0.62,0.63,0.62,6.67,0.65,0.42,1.6,0.2,3.4,2.73,0.65,0.69,0.69,7,2,6,15,1,1,1,3,0,1,3,6,8,0,0,1,4,3,3,7,1,1,0.17,0.17,0.32,0,0,1,15.92,9,9.46,2,0.08,0.32,0.32,0.42,0.44,0.44
8.47691E+13,2022,Gostisbehere-Coghlan,CAR,pairing,5on5,1,730,3,0.69,0.72,0.69,6.2,0.5,0.43,1.76,0.24,3.6,2.46,0.5,0.51,0.5,6,3,4,13,1,0,0,0,0,3,5,5,8,0,0,4,5,2,1,6,3,0,0.17,0.34,0,0,1,0,13.37,9,9.31,1,0.09,0,0,0.59,0.59,0.59,2.63,0.23,0.2,0.62,0.09,1.66,1.21,0.23,0.23,0.23,4,0,1,5,1,0,0,1,0,0,2,3,3,0,0,4,4,0,1,2,2,0,0.03,0.2,0,0,1,0,4.8,4,3.84,1,0.04,0,0,0.27,0.27,0.27
8.47416E+20,2022,Nyquist-Jenner-Voracek,CBJ,line,5on5,5,975,33,0.38,0.4,0.41,6.02,0.38,0.38,1.34,0.2,3.84,2.86,0.37,0.35,0.34,5,4,3,12,0,1,0,1,0,4,3,5,9,0,0,11,10,1,0,8,1,0,0.28,0.1,0,0,0,0,10.64,9,8.29,0,0.08,0.1,0.1,0.36,0.33,0.33,8.99,0.61,0.57,2.12,0.34,5.44,3.92,0.58,0.61,0.59,9,4,5,18,1,2,1,0,0,4,6,8,12,0,0,9,6,5,0,11,2,0,0.33,0.28,0,0,1,0,19.07,13,13.6,0,0.11,0.19,0.19,0.53,0.54,0.53
8.4752E+13,2022,Kulak-Barrie,EDM,pairing,5on5,58,32387,171,0.52,0.5,0.49,261.76,23.42,18.07,60.32,8.46,143.6,106.13,22.25,23.5,22.35,270,90,113,473,21,24,1,54,8,135,118,249,339,40,88,275,246,79,84,262,74,24,7.86,9.34,6.23,10,9,2,479.18,360,363.67,55,3.74,4.65,4.65,22.51,22.66,22.02,269.01,21.41,17.25,63.59,8.78,150.29,112.68,20.9,21.38,20.87,285,89,103,477,19,20,5,73,8,117,137,266,355,45,98,290,262,85,95,299,61,14,9.62,7.67,4.13,10,6,3,471.99,374,371.76,65,3.57,3.52,3.52,21.47,21.37,21.07
8.47741E+20,2022,Verhaeghe-Barkov-Reinhart,FLA,line,5on5,39,7863,302,0.57,0.62,0.59,73.05,5.35,4.83,17.65,2.37,42.13,30.66,5.28,5.33,5.26,70,33,34,137,4,5,0,14,1,38,41,66,99,9,21,84,25,20,24,78,24,1,2.43,2.71,0.21,2,2,0,135.43,103,102.18,10,0.98,0.52,0.52,5.82,5.79,5.73,51.95,4.01,3.45,13.22,1.77,28.68,20.86,3.86,4.09,3.93,60,12,13,85,5,6,0,18,3,20,20,55,67,18,39,66,70,23,17,58,11,3,1.65,1.48,0.89,3,1,1,86.58,72,72.94,10,0.71,0.99,0.99,3.74,3.79,3.75
8.47518E+20,2022,Kreider-Trocheck-Goodrow,NYR,line,5on5,14,2818,152,0.44,0.46,0.48,26.7,2.09,1.68,6.06,0.76,13.99,10.42,2.06,2.08,2.06,24,11,8,43,3,0,0,2,0,12,18,21,32,3,6,20,25,9,3,26,8,1,0.68,1.2,0.21,1,1,1,43.77,35,35.9,2,0.35,0,0,2.44,2.43,2.41,27.76,2.62,1.88,6.96,0.99,14.57,10.98,2.51,2.54,2.44,24,14,12,50,1,5,1,0,1,16,15,23,37,0,0,27,21,5,7,26,9,3,0.77,1.01,0.84,0,0,1,48.62,38,36.84,3,0.39,0.83,0.83,2.17,2.14,2.1
8.47844E+20,2022,Boeser-Dries-Podkolzin,VAN,line,5on5,4,796,31,0.27,0.54,0.44,6.07,0.37,0.37,1.68,0.23,3.17,2.18,0.37,0.39,0.38,7,1,6,14,0,0,0,2,0,4,2,7,8,0,0,8,12,2,2,7,1,0,0.18,0.19,0,0,0,0,14.14,8,8.21,1,0.08,0,0,0.45,0.46,0.46,7.81,1.01,0.55,1.83,0.23,3.7,2.68,0.95,1.02,0.96,9,1,2,12,0,1,0,1,0,4,4,9,10,0,0,12,2,2,1,6,1,3,0.15,0.15,0.71,0,0,0,11.95,10,9.79,1,0.11,0.29,0.29,0.84,0.83,0.83
8.47934E+20,2022,Batherson-Kastelic-Debrincat,OTT,line,5on5,15,780,195,0.6,0.42,0.44,7.76,0.93,0.46,2.06,0.27,4.24,3.04,0.87,0.9,0.84,9,2,3,14,0,2,0,2,0,3,4,9,11,1,2,6,9,0,1,8,2,1,0.29,0.22,0.42,0,0,0,12.9,11,10.59,1,0.1,0.55,0.55,0.48,0.47,0.46,9.39,0.62,0.66,2.33,0.32,6.04,4.03,0.6,0.61,0.59,8,6,5,19,0,0,0,2,0,11,1,8,14,0,0,4,3,0,3,12,2,0,0.38,0.24,0,0,0,0,19.02,14,13.74,3,0.14,0,0,0.75,0.74,0.72
8.47751E+13,2022,Salo-Pulock,NYI,pairing,5on5,10,3183,41,0.36,0.36,0.41,21.5,1.96,1.59,5.47,0.76,11.43,8.78,1.84,2.05,1.93,21,9,11,41,2,4,0,3,1,9,11,19,28,5,10,19,30,4,5,23,4,3,0.75,0.47,0.74,1,1,0,42.34,30,30.99,2,0.34,0.57,0.53,1.76,1.84,1.82,32.83,3.44,2.28,8.41,1.21,16.61,12.05,3.11,3.37,3.05,26,18,29,73,2,7,0,3,1,16,15,24,42,2,4,23,22,7,11,32,6,6,1.03,0.71,1.7,1,1,0,73.13,44,43.98,5,0.48,1.3,1.3,2.62,2.59,2.46
8.48007E+13,2022,Brannstrom-Zub,OTT,pairing,5on5,34,7889,213,0.58,0.52,0.55,64.75,5.77,4.09,15.75,2.2,34.26,26.93,5.52,5.68,5.45,66,23,31,120,2,6,0,13,2,30,36,64,87,10,26,61,86,18,24,64,20,5,1.71,2.38,1.68,0,2,0,117.63,89,87.23,12,0.85,1.45,1.46,5.16,5.08,4.99,54.2,4.13,3.45,12.87,1.75,29.8,22.01,4.03,4.19,4.09,51,23,38,112,3,2,0,22,0,26,21,48,71,11,28,68,56,18,22,59,12,3,1.79,1.47,0.88,0,2,1,115.31,74,75.83,16,0.72,0.47,0.47,4.38,4.44,4.36
8.47738E+13,2022,Chychrun-Brown,ARI,pairing,5on5,18,735,198,0.3,0.45,0.43,6.91,0.38,0.44,1.82,0.25,4.24,2.88,0.37,0.36,0.35,5,5,3,13,0,2,0,1,0,1,6,5,10,2,4,1,3,0,3,9,1,0,0.23,0.14,0,0,0,0,12.15,10,9.57,1,0.09,0.17,0.17,0.29,0.28,0.28,9.63,0.89,0.6,2.39,0.34,5.05,3.73,0.88,0.91,0.9,10,3,3,16,2,2,1,2,0,2,5,8,11,1,2,3,5,1,0,7,5,1,0.13,0.55,0.21,0,1,1,16.57,13,13.22,0,0.12,0.31,0.31,0.7,0.72,0.72
8.47799E+20,2022,Donato-Geekie-Kuhlman,SEA,line,5on5,4,956,20,0.22,0.39,0.41,4.83,0.32,0.27,1.26,0.17,2.83,2.16,0.31,0.29,0.29,4,3,2,9,0,0,0,1,0,2,4,4,7,1,2,7,10,1,2,5,2,0,0.1,0.22,0,0,0,0,8.51,7,6.53,2,0.06,0,0,0.38,0.34,0.34,7.96,1.11,0.65,2,0.27,3.49,2.48,1.01,1.2,1.09,5,5,4,14,0,2,0,1,0,3,4,5,10,0,0,9,5,2,3,4,4,2,0.1,0.48,0.53,0,0,0,15.49,10,10.83,0,0.14,0.34,0.34,0.91,0.98,0.95
8.47399E+20,2022,Benn-Dellandrea-Johnston,DAL,line,5on5,50,18037,298,0.53,0.52,0.5,164.17,15.05,11.08,40.54,5.48,89.84,65,14.43,15.28,14.66,170,57,84,311,26,20,3,35,8,73,65,144,201,18,42,192,123,42,49,161,52,14,4.66,6.6,3.79,13,8,5,316.31,227,231.17,29,2.32,3.87,3.87,13.51,13.73,13.37,163.31,13.5,10.85,40.7,5.56,90.57,66.82,13.09,13.37,12.97,163,65,61,289,13,16,6,35,2,77,85,150,215,19,42,159,139,34,41,172,44,12,4.64,5.37,3.49,3,5,5,282.92,228,224.22,21,2.25,3.09,3.09,12.65,12.48,12.33
8.47707E+13,2022,Macdermid-Macdonald,COL,pairing,5on5,7,1808,33,0.61,0.47,0.44,15.75,1.6,1.05,3.9,0.53,8.56,6.36,1.55,1.68,1.63,18,4,5,27,3,4,1,2,2,4,7,15,19,1,2,6,10,2,2,15,5,2,0.4,0.62,0.57,1,1,1,29.56,22,23.81,1,0.22,0.7,0.7,1.13,1.19,1.19,18.31,1.04,1.1,4.69,0.65,11.75,8.77,1.03,0.99,0.98,20,8,3,31,0,1,0,6,0,11,10,20,28,0,0,10,15,3,1,24,4,0,0.61,0.43,0,0,0,0,29.03,28,26.29,0,0.22,0.04,0.04,1.23,1.17,1.16
8.47637E+20,2022,Robinson-Kuraly-Olivier,CBJ,line,5on5,44,22990,138,0.46,0.44,0.45,186.9,17.5,13.25,47.12,6.38,101.37,72.38,16.45,17.36,16.32,189,69,79,337,13,31,1,42,6,95,71,176,245,40,104,226,308,39,31,186,49,23,5.24,6.09,6.17,3,8,2,331.16,258,254.31,22,2.76,5.53,5.53,14.74,14.55,14.18,227.8,20.17,15.64,57.46,7.57,123.44,88.73,19.27,20.47,19.56,227,86,119,432,16,26,2,53,7,111,100,211,297,23,70,238,139,35,35,235,55,23,6.7,7.17,6.31,9,6,1,443.58,313,318.84,21,3.26,5.51,5.71,17.72,18.03,17.61
8.47846E+20,2022,Laine-Roslovic-Chinakhov,CBJ,line,5on5,7,3576,36,0.4,0.51,0.51,33.4,2.03,2.12,7.75,1.03,19.36,14.72,2,1.99,1.96,38,9,15,62,4,2,0,9,2,12,18,34,43,4,8,21,15,9,7,40,7,0,1.21,0.81,0,3,1,0,60.96,47,46.19,6,0.42,0.15,0.13,2.33,2.28,2.26,33.73,3.04,2.48,7.42,1.05,18.47,13.54,2.96,3.02,2.94,25,21,13,59,0,3,0,4,1,20,18,25,46,0,0,28,12,7,8,33,10,3,1.03,1.31,0.7,0,0,0,59.62,46,46.13,4,0.52,0.54,0.5,3.06,3.05,3.03
8.47633E+20,2022,Mcginn-Blueger-Archibald,PIT,line,5on5,9,1101,76,0.59,0.56,0.58,10.12,0.8,0.71,2.64,0.33,5.65,3.86,0.78,0.79,0.76,9,5,5,19,0,2,0,3,0,5,4,9,14,1,2,11,18,1,3,9,5,0,0.16,0.65,0,0,0,0,17.65,14,13.39,3,0.15,0.22,0.22,0.73,0.69,0.68,6.21,0.55,0.55,1.62,0.28,4.13,2.86,0.51,0.61,0.57,7,3,5,15,1,1,0,1,0,4,3,6,9,2,4,8,11,2,3,8,2,0,0.28,0.28,0,0,1,0,17.22,10,11.13,2,0.11,0.05,0.05,0.62,0.69,0.64
8.4758E+20,2022,O'Connor-Granlund-Rakell,PIT,line,5on5,6,2179,39,0.75,0.54,0.55,16.96,1.55,1.11,3.75,0.5,9.21,6.89,1.5,1.47,1.43,16,7,10,33,2,1,0,3,0,9,8,14,21,2,4,20,28,10,11,16,5,2,0.48,0.62,0.45,1,1,0,31.94,23,22.01,6,0.23,0.21,0.21,1.56,1.5,1.45,13.68,0.52,0.78,3.36,0.4,7.78,6.16,0.51,0.52,0.52,14,5,9,28,0,0,0,3,0,9,7,14,19,0,0,14,37,7,6,17,2,0,0.34,0.17,0,0,0,0,28.61,19,19.42,4,0.16,0,0,0.67,0.68,0.68
8.47645E+13,2022,Harrington-Benoit,ANA,pairing,5on5,17,1515,120,0.59,0.47,0.47,10.89,1.19,0.71,2.9,0.43,5.64,4.14,1.09,1.17,1.08,12,3,3,18,3,3,1,1,0,3,5,9,12,1,2,6,7,1,0,11,2,2,0.26,0.2,0.73,2,0,1,17.44,15,14.49,0,0.15,0.84,0.84,0.5,0.48,0.47,11.21,0.83,0.72,2.63,0.4,7.3,5.13,0.83,0.86,0.86,13,4,3,20,1,0,0,2,0,8,6,12,16,0,0,2,5,1,2,13,4,0,0.38,0.45,0,1,0,0,21,17,17.67,1,0.15,0,0,0.98,1.01,1
8.47518E+20,2022,Kassian-Hayton-Guenther,ARI,line,5on5,2,834,8,0.07,0.21,0.2,1.33,0.04,0.07,0.41,0.04,0.93,0.51,0.04,0.04,0.04,2,0,1,3,0,0,0,0,0,2,0,2,2,1,2,9,8,1,4,2,0,0,0.04,0,0,0,0,0,2.69,2,1.91,3,0.01,0,0,0.05,0.05,0.05,5.8,0.55,0.39,1.52,0.17,3.2,2.17,0.54,0.55,0.54,5,3,3,11,0,0,0,0,0,6,2,5,8,0,0,6,2,5,1,7,0,1,0.24,0,0.3,0,0,0,11.96,8,8.3,1,0.08,0,0,0.63,0.63,0.62
8.47843E+20,2022,Svechnikov-Lorentz-Gregor,SJS,line,5on5,16,642,184,0.12,0.41,0.21,3.07,0.13,0.16,0.89,0.11,1.42,1.3,0.13,0.13,0.13,2,2,8,12,0,0,0,1,0,0,3,2,4,2,4,0,10,1,0,4,0,0,0.13,0,0,0,0,0,11.86,4,3.96,0,0.03,0,0,0.16,0.16,0.16,11.28,0.95,0.82,2.68,0.36,6.19,4.01,0.93,0.94,0.93,14,1,2,17,1,2,0,5,0,5,2,13,14,0,0,3,5,1,0,10,5,0,0.2,0.74,0,0,1,0,17.15,15,15.08,0,0.17,0.05,0.05,1.07,1.07,1.05
8.47654E+20,2022,Barbashev-Eichel-Marchessault,VGK,line,5on5,20,13246,43,0.48,0.45,0.45,106.71,9.5,7.07,24.08,3.26,58.13,43.96,9.2,9.81,9.5,105,41,59,205,13,5,2,20,4,57,47,92,133,9,21,96,92,27,47,105,36,5,3.29,4.89,1.31,5,5,3,211.36,146,150.91,23,1.47,0.88,0.88,10.08,10.42,10.13,129.99,10.38,8.73,31.52,4.34,71.19,52.84,10,10.25,9.87,126,53,73,252,8,13,0,31,4,63,60,118,171,8,19,104,91,30,33,137,35,7,4.17,4.5,1.71,5,2,1,249.59,179,177.41,15,1.81,2.18,2.11,10.07,9.88,9.67
8.4789E+20,2022,Viel-Lorentz-Criscuolo,SJS,line,5on5,1,600,1,0.39,0.2,0.31,3.6,0.59,0.41,0.69,0.09,1.36,0.86,0.59,0.68,0.68,4,0,0,4,1,0,0,0,0,1,2,3,3,0,0,8,8,2,1,0,4,0,0,0.59,0,0,1,0,4.8,4,4.63,1,0.09,0,0,0.68,0.78,0.78,6.91,0.94,0.49,1.56,0.23,3.45,2.33,0.85,0.84,0.76,9,0,7,16,1,2,1,0,0,3,3,8,8,1,2,6,9,0,2,6,0,3,0.19,0,0.75,0,0,1,13.86,9,8.03,2,0.1,0.5,0.5,0.55,0.49,0.46
8.47935E+13,2022,Power-Clague,BUF,pairing,5on5,27,10590,122,0.42,0.55,0.51,84.36,6.8,5.88,19.71,2.72,47.01,33.88,6.59,6.81,6.61,87,29,44,160,7,10,1,25,3,42,29,80,109,7,14,73,49,20,20,87,25,4,2.92,2.91,0.97,3,3,1,158.34,116,115.55,8,1.21,1.44,1.44,6.58,6.6,6.45,81.24,9.5,5.65,18.55,2.62,42.48,31.2,9.19,9.63,9.32,80,30,19,129,9,11,2,22,3,28,37,71,101,10,20,81,85,20,17,67,29,14,2.47,3.3,3.72,3,3,3,131.68,110,112.1,11,1.18,2.67,2.67,8.01,8.14,8.07
8.47964E+20,2022,Zadina-Veleno-Luff,DET,line,5on5,5,1816,35,0.26,0.3,0.34,10.34,0.58,0.61,2.72,0.36,6.15,4.58,0.58,0.57,0.57,10,5,2,17,1,0,0,4,0,5,5,9,14,4,8,9,10,5,1,13,2,0,0.38,0.21,0,1,0,0,16.7,15,14.84,1,0.12,0,0,0.71,0.7,0.69,20.42,1.65,1.57,4.59,0.77,11.8,8.62,1.53,1.68,1.56,25,4,11,40,3,3,0,4,0,13,6,22,26,2,4,12,16,1,3,23,4,2,0.76,0.42,0.47,1,1,1,41.29,29,29.73,1,0.32,0.4,0.4,1.57,1.6,1.48
8.47572E+13,2022,Liljegren-Holl,TOR,pairing,5on5,35,1701,324,0.22,0.34,0.28,8.1,0.6,0.45,1.98,0.24,4.41,3.32,0.6,0.6,0.6,9,2,8,19,1,0,0,1,0,3,6,8,10,1,2,5,12,2,5,8,3,0,0.17,0.43,0,0,1,0,19.46,11,11.08,2,0.09,0,0,0.69,0.7,0.7,20.92,2.12,1.55,5.14,0.72,11.49,7.97,1.93,2.04,1.85,20,9,8,37,0,4,0,2,0,16,7,20,29,1,2,2,15,6,9,20,4,5,0.54,0.44,1.15,0,0,0,34.63,29,27.57,5,0.32,0.72,0.72,1.72,1.66,1.6
8.4747E+13,2022,Borowiecki-Carrier,NSH,pairing,5on5,3,744,17,0.34,0.36,0.32,5.4,0.49,0.35,1.66,0.25,2.45,1.8,0.44,0.53,0.47,5,2,3,10,1,2,1,1,0,2,1,4,6,2,7,5,2,0,0,5,2,0,0.15,0.34,0,0,1,0,10.86,7,7.61,0,0.07,0.34,0.34,0.22,0.24,0.23,10.68,0.95,0.68,2.69,0.38,6.09,4.21,0.91,0.94,0.91,11,4,3,18,2,1,0,2,0,4,6,9,13,3,9,7,12,1,0,12,3,0,0.41,0.54,0,1,1,0,17.62,15,14.64,0,0.14,0.18,0.18,0.91,0.91,0.9
